Identifier,Title,OBJECT_ID,OBJECT_PORTFOLIO_ID,Target,TargetService,Coverage,Unique coverage (compared to other set),Status
1526-3800,Global Environmental Politics,1.10986E+14,1E+15,EBSCOhost Political Science Complete,getFullTxt,2001-2020,,ACTIVE
1526-3800,Global Environmental Politics,1.10986E+14,1E+15,Project Muse Premium Collection,getFullTxt,-2003,,ACTIVE
1527-8204,Annual Review of Genomics and Human Genetics,1.10983E+14,1.11058E+14,Annual Reviews,getFullTxt,2000-2015,,ACTIVE
1527-8204,Annual Review of Genomics and Human Genetics,1.10983E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2000-2005,,ACTIVE
1528-7092,Southeastern Naturalist,1.11021E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2002,,ACTIVE
1528-7092,Southeastern Naturalist,1.11021E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-2002,,ACTIVE
1528-7092,Southeastern Naturalist,1.11021E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,2002-2017,,ACTIVE
1531-0353,Irrigation and Drainage,1.11E+14,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2001,,ACTIVE
1531-0353,Irrigation and Drainage,1.11E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
1537-6176,Ursus,9.91043E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2007-2020,,ACTIVE
1537-6176,Ursus,9.91043E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,1998-2017,,ACTIVE
1540-1650,Chinese Journal of International Law,9.91043E+14,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-2002,,ACTIVE
1540-1650,Chinese Journal of International Law,9.91043E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2002-2020,,ACTIVE
1540-1650,Chinese Journal of International Law,9.91043E+14,1E+15,EBSCOhost Political Science Complete,getFullTxt,2002-2020,,ACTIVE
1540-7063,Integrative and Comparative Biology,1.11034E+14,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-2002,,ACTIVE
1540-7063,Integrative and Comparative Biology,1.11034E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,2002-2015,,ACTIVE
1540-7063,Integrative and Comparative Biology,1.11034E+14,4.34E+15,Oxford Journals Archive Collection,getFullTxt,1961-1995,,ACTIVE
1540-9295,Frontiers in Ecology and the Environment,9.91043E+14,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2003,,ACTIVE
1540-9295,Frontiers in Ecology and the Environment,9.91043E+14,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2015-2020,,ACTIVE
1540-9295,Frontiers in Ecology and the Environment,9.91043E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,2003-2018,,ACTIVE
1540-9295,Frontiers in Ecology and the Environment,9.91043E+14,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,2011-2015,,ACTIVE
1541-132X,Review of Policy Research,1.11033E+14,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1998,,ACTIVE
1541-132X,Review of Policy Research,1.11033E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2002-2020,,ACTIVE
1541-132X,Review of Policy Research,1.11033E+14,1E+15,EBSCOhost Business Source Complete,getFullTxt,2002-2020,,ACTIVE
1541-132X,Review of Policy Research,1.11033E+14,1E+15,EBSCOhost Health Policy Reference Center,getFullTxt,2002-2020,,ACTIVE
1541-132X,Review of Policy Research,1.11033E+14,1E+15,EBSCOhost Political Science Complete,getFullTxt,2002-2020,,ACTIVE
1541-5856,Limnology & Oceanography: Methods,9.91043E+14,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2003,,ACTIVE
1541-5856,Limnology & Oceanography: Methods,9.91043E+14,3.79E+15,EBSCOhost Environment Complete,getFullTxt,2014-2020,,ACTIVE
1543-4060,Ecological Restoration,1.11057E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-1999,,ACTIVE
1543-4060,Ecological Restoration,1.11057E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-1999,,ACTIVE
1543-4060,Ecological Restoration,1.11057E+14,2.67E+15,Project Muse Premium Collection,getFullTxt,-2010,,ACTIVE
1543-592X,"Annual Review of Ecology, Evolution, and Systematics",1.11057E+14,1.11058E+14,Annual Reviews,getFullTxt,-2003,,ACTIVE
1543-592X,"Annual Review of Ecology, Evolution, and Systematics",1.11057E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2005,,ACTIVE
1543-592X,"Annual Review of Ecology, Evolution, and Systematics",1.11057E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2005,,ACTIVE
1543-592X,"Annual Review of Ecology, Evolution, and Systematics",1.11057E+14,1E+15,JSTOR Arts and Sciences I,getFullTxt,2003-2015,,ACTIVE
1543-592X,"Annual Review of Ecology, Evolution, and Systematics",1.11057E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,2003-2015,,ACTIVE
1543-592X,"Annual Review of Ecology, Evolution, and Systematics",1.11057E+14,2.55E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,2007-2011,,ACTIVE
1543-5938,Annual Review of Environment and Resources,1.11057E+14,1.11058E+14,Annual Reviews,getFullTxt,-2003,,ACTIVE
1543-5938,Annual Review of Environment and Resources,1.11057E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2005,,ACTIVE
1543-5938,Annual Review of Environment and Resources,1.11057E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2005,,ACTIVE
1545-2476,Journal of Latin American Geography,1.11057E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2020,,ACTIVE
1545-2476,Journal of Latin American Geography,1.11057E+14,2.67E+15,JSTOR Arts and Sciences IX,getFullTxt,2002-2017,,ACTIVE
1545-2476,Journal of Latin American Geography,1.11057E+14,1E+15,Project Muse Premium Collection,getFullTxt,-2002,,ACTIVE
1550-7424,Rangeland Ecology & Management,1.11088E+14,2.56E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,"2012-2012,2014-2014,2017-2017",,ACTIVE
1550-7424,Rangeland Ecology & Management,1.11088E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,2005-2013,,ACTIVE
1551-3777,Integrated Environmental Assessment and Management,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2005,,ACTIVE
1551-3777,Integrated Environmental Assessment and Management,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2020,,ACTIVE
1556-4894,The Journal of Island and Coastal Archaeology,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2006-2020,,ACTIVE
1556-4894,The Journal of Island and Coastal Archaeology,1E+15,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-2006,,ACTIVE
1558-8424,Journal of Applied Meteorology and Climatology,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2006,,ACTIVE
1558-8424,Journal of Applied Meteorology and Climatology,1E+15,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,-2006,,ACTIVE
1558-8424,Journal of Applied Meteorology and Climatology,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,-2006,,ACTIVE
1559-2723,Estuaries and Coasts,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1559-2723,Estuaries and Coasts,1E+15,2.67E+15,JSTOR Life Sciences Collection,getFullTxt,2006-2017,,ACTIVE
1559-2723,Estuaries and Coasts,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1562-7020,African Zoology,9.63018E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2000-2020,,ACTIVE
1562-7020,African Zoology,9.63018E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
1566-0621,Conservation Genetics,1.10975E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1566-0621,Conservation Genetics,1.10975E+14,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2012-2013,,ACTIVE
1566-0621,Conservation Genetics,1.10975E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2000,,ACTIVE
1567-9764,"International Environmental Agreements: Politics, Law and Economics",1.11006E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,2001-2020,,ACTIVE
1567-9764,"International Environmental Agreements: Politics, Law and Economics",1.11006E+14,1E+15,EBSCOhost Business Source Complete,getFullTxt,2008-2020,,ACTIVE
1567-9764,"International Environmental Agreements: Politics, Law and Economics",1.11006E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2020,,ACTIVE
1567-9764,"International Environmental Agreements: Politics, Law and Economics",1.11006E+14,1E+15,EBSCOhost Political Science Complete,getFullTxt,2008-2020,,ACTIVE
1567-9764,"International Environmental Agreements: Politics, Law and Economics",1.11006E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2001,,ACTIVE
1569-1705,Reviews in Environmental Science and Biotechnology,1.11022E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,2002-2020,,ACTIVE
1569-1705,Reviews in Environmental Science and Biotechnology,1.11022E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2002-2020,,ACTIVE
1569-1705,Reviews in Environmental Science and Biotechnology,1.11022E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2002,,ACTIVE
1585-8553,Community Ecology,1.10979E+14,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,-2000,,ACTIVE
1585-8553,Community Ecology,1.10979E+14,4.1E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2000,,ACTIVE
1611-2490,Paddy and Water Environment,1.11055E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1611-2490,Paddy and Water Environment,1.11055E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2003,,ACTIVE
1612-4642,European Journal of Wildlife Research,1.11085E+14,1.11089E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2012-2012,,ACTIVE
1612-4642,European Journal of Wildlife Research,1.11085E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1612-4758,Journal of Pest Science,1.11081E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2008-2020,,ACTIVE
1612-4758,Journal of Pest Science,1.11081E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1612-9202,EcoHealth,1.11083E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2004-2020,,ACTIVE
1612-9202,EcoHealth,1.11083E+14,2.55E+15,Public Health Database,getFullTxt,2004-2020,,ACTIVE
1612-9202,EcoHealth,1.11083E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2004,,ACTIVE
1614-2942,Tree Genetics & Genomes,1E+15,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
1614-2942,Tree Genetics & Genomes,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2005,,ACTIVE
1616-7341,Ocean Dynamics,1.11025E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2020,,ACTIVE
1616-7341,Ocean Dynamics,1.11025E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1618-954X,Clean Technologies and Environmental Policy,1.11022E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,2002-2020,,ACTIVE
1618-954X,Clean Technologies and Environmental Policy,1.11022E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2020,,ACTIVE
1618-954X,Clean Technologies and Environmental Policy,1.11022E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1998,,ACTIVE
1642-3593,Ecohydrology & Hydrobiology,1.11006E+14,2.55E+15,EBSCOhost Environment Complete,getFullTxt,2010-2012,,ACTIVE
1642-3593,Ecohydrology & Hydrobiology,1.11006E+14,2.56E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,-2006,,ACTIVE
1654-9716,Global health action,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2008,,ACTIVE
1654-9716,Global health action,1E+15,1E+15,EBSCOhost Health Policy Reference Center,getFullTxt,-2008,,ACTIVE
1654-9716,Global health action,1E+15,4.1E+15,Public Health Database,getFullTxt,"2011-2011,2013-",,ACTIVE
1672-6316,Journal of Mountain Science,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1672-6316,Journal of Mountain Science,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2004,,ACTIVE
1672-9609,Insect Science,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2005,,ACTIVE
1672-9609,Insect Science,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2005-2020,,ACTIVE
1674-4918,Journal of Systematics and Evolution,1E+15,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2009,,ACTIVE
1674-4918,Journal of Systematics and Evolution,1E+15,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,2011-2020,,ACTIVE
1715-2593,Island Studies Journal,1E+15,4.1E+15,Canadian Business & Current Affairs Database,getFullTxt,-2006,,ACTIVE
1715-2593,Island Studies Journal,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2008,,ACTIVE
1715-2593,Island Studies Journal,1E+15,3.78E+15,Gale OneFile: CPI.Q,getFullTxt,-2014,,ACTIVE
1735-1472,International Journal of Environmental Science and Technology,1E+15,1E+15,Bioline International,getFullTxt,2004-2017,,ACTIVE
1735-1472,International Journal of Environmental Science and Technology,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2009-2020,,ACTIVE
1735-1472,International Journal of Environmental Science and Technology,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2004,,ACTIVE
1735-1979,"Iranian Journal of Environmental Health, Science and Engineering",1E+15,1E+15,Bioline International,getFullTxt,2004-2011,,ACTIVE
1735-1979,"Iranian Journal of Environmental Health, Science and Engineering",1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2014,,ACTIVE
1735-1979,"Iranian Journal of Environmental Health, Science and Engineering",1E+15,2.55E+15,Public Health Database,getFullTxt,2010-2014,,ACTIVE
1735-6814,International Journal of Plant Production,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2009-2020,,ACTIVE
1735-6814,International Journal of Plant Production,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2018,,ACTIVE
1735-6865,International Journal of Environmental Research,1E+15,1E+15,Bioline International,getFullTxt,2007-2010,,ACTIVE
1735-6865,International Journal of Environmental Research,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2020,,ACTIVE
1735-6865,International Journal of Environmental Research,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2017,,ACTIVE
1742-7150,Leadership,1E+15,1E+15,SAGE Management & Org Studies FTC,getFullTxt,-2005,,ACTIVE
1742-7150,Leadership,1E+15,2.56E+15,Sage CRKN Collection,getFullTxt,-2005,,ACTIVE
1744-1374,Journal of Institutional Economics,1E+15,2.55E+15,ABI/INFORM Collection,getFullTxt,2005-2020,,ACTIVE
1744-1374,Journal of Institutional Economics,1E+15,3.24E+15,CRKN Cambridge University Press Journals,getFullTxt,-2005,,ACTIVE
1744-6961,Grassland Science,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2005,,ACTIVE
1744-6961,Grassland Science,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2005-2020,,ACTIVE
1745-5863,Geographical Research,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2005,,ACTIVE
1745-5863,Geographical Research,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2005-2020,,ACTIVE
1747-6585,Water and Environment Journal,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2005,,ACTIVE
1747-6585,Water and Environment Journal,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2006-2020,,ACTIVE
1748-9318,Environmental Research Letters,1E+15,2.47E+15,CRKN Institute of Physics Journals Current,getFullTxt,-2006,,ACTIVE
1748-9318,Environmental Research Letters,1E+15,4.28E+15,CRKN Institute of Physics Journals Current,getFullTxt,-2006,,ACTIVE
1751-7311,Animal: The International Journal of Animal Bioscience,1E+15,3.24E+15,CRKN Cambridge University Press Journals,getFullTxt,-2007,,ACTIVE
1751-7311,Animal: The International Journal of Animal Bioscience,1E+15,4.1E+15,Elsevier ScienceDirect Journals Complete,getFullTxt,-2007,,ACTIVE
1752-4032,Environmental communication,1E+15,1E+15,EBSCOhost Communication & Mass Media Complete,getFullTxt,2007-2020,,ACTIVE
1752-4032,Environmental communication,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2007-2020,,ACTIVE
1752-4032,Environmental communication,1E+15,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-2007,,ACTIVE
1752-458X,Insect Conservation and Diversity,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2008,,ACTIVE
1752-458X,Insect Conservation and Diversity,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2008-2020,,ACTIVE
1752-9921,Journal of Plant Ecology,1E+15,4.33E+15,CRKN Oxford University Press Current,getFullTxt,-2008,,ACTIVE
1752-9921,Journal of Plant Ecology,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2020,,ACTIVE
1753-5123,Reviews in Aquaculture,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2009,,ACTIVE
1753-5123,Reviews in Aquaculture,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2009-2020,,ACTIVE
1756-932X,Environmental Policy and Governance,1E+15,2.56E+15,ABI/INFORM Collection,getFullTxt,2004-2004,,ACTIVE
1756-932X,Environmental Policy and Governance,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2009,,ACTIVE
1756-932X,Environmental Policy and Governance,1E+15,1E+15,EBSCOhost Business Source Complete,getFullTxt,2009-2020,,ACTIVE
1756-932X,Environmental Policy and Governance,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,2009-2020,,ACTIVE
1757-7780,Wiley Interdisciplinary Reviews: Climate Change,1E+15,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2010,,ACTIVE
1757-7780,Wiley Interdisciplinary Reviews: Climate Change,1E+15,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
1758-1559,Avian Biology Research,1E+15,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,2010-2018,,ACTIVE
1758-1559,Avian Biology Research,1E+15,4.1E+15,Sage CRKN Collection,getFullTxt,-2008,,ACTIVE
1758-2229,Environmental Microbiology Reports,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2009,,ACTIVE
1758-2229,Environmental Microbiology Reports,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2009-2020,,ACTIVE
1758-5880,Global Policy,1E+15,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2010,,ACTIVE
1758-5880,Global Policy,1E+15,4.1E+15,EBSCOhost Political Science Complete,getFullTxt,2012-2020,,ACTIVE
1758-678X,Nature Climate Change,3.22E+15,2.56E+15,EBSCOhost Environment Complete,getFullTxt,2013-2015,,ACTIVE
1758-678X,Nature Climate Change,3.22E+15,3.22E+15,Nature,getFullTxt,-2011,,ACTIVE
1774-0746,Agronomy for Sustainable Development,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2008-2011,,ACTIVE
1774-0746,Agronomy for Sustainable Development,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2007,,ACTIVE
1860-1871,Landscape and Ecological Engineering,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1860-1871,Landscape and Ecological Engineering,1E+15,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,2012-2012,,ACTIVE
1860-1871,Landscape and Ecological Engineering,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2005,,ACTIVE
1862-4065,Sustainability Science,1E+15,2.55E+15,ABI/INFORM Collection,getFullTxt,2006-2020,,ACTIVE
1862-4065,Sustainability Science,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1862-4065,Sustainability Science,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2006,,ACTIVE
1865-1674,Transboundary and Emerging Diseases,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2008,,ACTIVE
1865-1674,Transboundary and Emerging Diseases,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2008-2020,,ACTIVE
1866-6280,Environmental Earth Sciences,1E+15,2.67E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,2010-2020,,ACTIVE
1866-6280,Environmental Earth Sciences,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2010-2020,,ACTIVE
1866-6280,Environmental Earth Sciences,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2009,,ACTIVE
1874-1738,Theoretical Ecology,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1874-1738,Theoretical Ecology,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2007,,ACTIVE
1916-2790,Botany,1E+15,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,1998-2007,,ACTIVE
1916-2790,Botany,1E+15,1E+15,Canadian Science Publishing (NRC Research Press) Current,getFullTxt,-2008,,ACTIVE
1916-2790,Botany,1E+15,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2008,,ACTIVE
1916-2790,Botany,1E+15,1E+15,EBSCOhost Canadian Reference Centre,getFullTxt,-2008,,ACTIVE
1916-2790,Botany,1E+15,1E+15,EBSCOhost Environment Complete,getFullTxt,-2008,,ACTIVE
1916-2790,Botany,1E+15,5.47E+15,Gale OneFile: CPI.Q,getFullTxt,2008-2020,,ACTIVE
1916-2790,Botany,1E+15,1E+15,MacEwan EBSCO Electronic Journals Service,getFullTxt,2012-2014,,ACTIVE
1936-0584,Ecohydrology,1E+15,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2008,,ACTIVE
1936-0584,Ecohydrology,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1939-1234,BioEnergy Research,1E+15,2.55E+15,ABI/INFORM Collection,getFullTxt,2008-2020,,ACTIVE
1939-1234,BioEnergy Research,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2008,,ACTIVE
1944-7442,Environmental Progress & Sustainable Energy,1E+15,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2009,,ACTIVE
1944-7442,Environmental Progress & Sustainable Energy,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2019-2020,,ACTIVE
1995-4255,Contemporary Problems of Ecology,1E+15,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1995-4255,Contemporary Problems of Ecology,1E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2008,,ACTIVE
2041-210X,Methods in Ecology and Evolution,1E+15,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2010,,ACTIVE
2041-210X,Methods in Ecology and Evolution,1E+15,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
2041-8396,Wiley Interdisciplinary Reviews: Energy and Environment,2.66E+15,3.79E+15,CRKN Wiley Online Library,getFullTxt,-2012,,ACTIVE
2041-8396,Wiley Interdisciplinary Reviews: Energy and Environment,2.66E+15,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2014-2020,,ACTIVE
2052-174X,Austral Entomology,2.67E+15,3.46E+15,CRKN Wiley Online Library,getFullTxt,-2014,,ACTIVE
2052-174X,Austral Entomology,2.67E+15,3.71E+15,EBSCOhost Academic Search Complete,getFullTxt,2014-2020,,ACTIVE
2052-174X,Austral Entomology,2.67E+15,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2014-2020,,ACTIVE
2161-9549,Freshwater Science,2.56E+15,2.56E+15,EBSCOhost Academic Search Complete,getFullTxt,2013-2020,,ACTIVE
2161-9549,Freshwater Science,2.56E+15,3.78E+15,JSTOR Life Sciences Collection,getFullTxt,2012-2015,,ACTIVE
2193-7192,Journal of Ornithology,2.67E+15,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,2010-2020,,ACTIVE
2193-7192,Journal of Ornithology,2.67E+15,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
2322-1984,Journal of Arthropod-Borne Diseases,2.67E+15,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,-2012,,ACTIVE
2322-1984,Journal of Arthropod-Borne Diseases,2.67E+15,3.71E+15,Public Health Database,getFullTxt,-2009,,ACTIVE
2330-8249,Reviews in Fisheries Science & Aquaculture,2.67E+15,3.71E+15,EBSCOhost Academic Search Complete,getFullTxt,2014-2020,,ACTIVE
2330-8249,Reviews in Fisheries Science & Aquaculture,2.67E+15,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2014-2020,,ACTIVE
2410-7220,African Journal of Wildlife Research,4.16E+15,4.1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2015,,ACTIVE
2410-7220,African Journal of Wildlife Research,4.16E+15,4.1E+15,EBSCOhost Environment Complete,getFullTxt,-2015,,ACTIVE
2469-4452,Annals of the American Association of Geographers,3.71E+15,4.1E+15,EBSCOhost Academic Search Complete,getFullTxt,2016-2020,,ACTIVE
2469-4452,Annals of the American Association of Geographers,3.71E+15,4.1E+15,EBSCOhost Environment Complete,getFullTxt,2016-2020,,ACTIVE
2469-4452,Annals of the American Association of Geographers,3.71E+15,4.1E+15,EBSCOhost Religion and Philosophy Collection,getFullTxt,2016-2020,,ACTIVE
2469-4452,Annals of the American Association of Geographers,3.71E+15,4.1E+15,EBSCOhost SocINDEX with Full Text,getFullTxt,2016-2020,,ACTIVE
2469-4452,Annals of the American Association of Geographers,3.71E+15,3.71E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-2016,,ACTIVE
8756-971X,Journal of the American Mosquito Control Association,9.54926E+11,3.79E+15,Nursing & Allied Health Database,getFullTxt,2012-2021,,ACTIVE
8756-971X,Journal of the American Mosquito Control Association,9.54926E+11,2.67E+15,Public Health Database,getFullTxt,2012-2021,,ACTIVE
